title	text	path
Sesimping	sesimping	https://dictionary.basabali.org/Sesimping
Sesingidan	sesingidan	https://dictionary.basabali.org/Sesingidan
Sesirep	sesirep	https://dictionary.basabali.org/Sesirep
Sesolahan	sesolahan	https://dictionary.basabali.org/Sesolahan
Sesonggan	sesonggan	https://dictionary.basabali.org/Sesonggan
Sesorog	sesorog	https://dictionary.basabali.org/Sesorog
Sesulit	sesulit	https://dictionary.basabali.org/Sesulit
Sesuratan	sesuratan	https://dictionary.basabali.org/Sesuratan
Sesuruh	sesuruh	https://dictionary.basabali.org/Sesuruh
Sesuunan	sesuunan	https://dictionary.basabali.org/Sesuunan
Set	set	https://dictionary.basabali.org/Set
Setang	setang	https://dictionary.basabali.org/Setang
Setata	setata	https://dictionary.basabali.org/Setata
Setel	setel	https://dictionary.basabali.org/Setel
Setelan	setelan	https://dictionary.basabali.org/Setelan
Setenles	setenles	https://dictionary.basabali.org/Setenles
Seterep	seterep	https://dictionary.basabali.org/Seterep
Setiman	setiman	https://dictionary.basabali.org/Setiman
Setipan	setipan	https://dictionary.basabali.org/Setipan
Setir	setir	https://dictionary.basabali.org/Setir
Setor	setor	https://dictionary.basabali.org/Setor
Setra	setra	https://dictionary.basabali.org/Setra
Setra bajangan	setra bajangan	https://dictionary.basabali.org/Setra_bajangan
Setrip	setrip	https://dictionary.basabali.org/Setrip
Setrum	setrum	https://dictionary.basabali.org/Setrum
Setset	setset	https://dictionary.basabali.org/Setset
Setsetan	setsetan	https://dictionary.basabali.org/Setsetan
Setuju	setuju	https://dictionary.basabali.org/Setuju
Setut	setut	https://dictionary.basabali.org/Setut
Sewa	sewa	https://dictionary.basabali.org/Sewa
Sewai-wai	sewai-wai	https://dictionary.basabali.org/Sewai-wai
Sewaka	sewaka	https://dictionary.basabali.org/Sewaka
Sewala	sewala	https://dictionary.basabali.org/Sewala
Sewambara	sewambara	https://dictionary.basabali.org/Sewambara
Shok	shok	https://dictionary.basabali.org/Shok
Si	si	https://dictionary.basabali.org/Si
Sia	sia	https://dictionary.basabali.org/Sia
Sia bangsit	sia bangsit	https://dictionary.basabali.org/Sia_bangsit
Sia dasa	sia dasa	https://dictionary.basabali.org/Sia_dasa
Siag	siag	https://dictionary.basabali.org/Siag
Siaga	siaga	https://dictionary.basabali.org/Siaga
Siagan	siagan	https://dictionary.basabali.org/Siagan
Siagayang	siagayang	https://dictionary.basabali.org/Siagayang
Sial	sial	https://dictionary.basabali.org/Sial
Siam	siam	https://dictionary.basabali.org/Siam
Sian	sian	https://dictionary.basabali.org/Sian
Siangolas	siangolas	https://dictionary.basabali.org/Siangolas
Siap	siap	https://dictionary.basabali.org/Siap
Siap bakakap	siap bakakap	https://dictionary.basabali.org/Siap_bakakap
Siap-siapan	siap-siapan	https://dictionary.basabali.org/Siap-siapan
Siape	siape	https://dictionary.basabali.org/Siape
Siarane	siarane	https://dictionary.basabali.org/Siarane
Siat	siat	https://dictionary.basabali.org/Siat
Siat yeh	siat yeh	https://dictionary.basabali.org/Siat_yeh
Sibak	sibak	https://dictionary.basabali.org/Sibak
Sibakan	sibakan	https://dictionary.basabali.org/Sibakan
Sibarengan	sibarengan	https://dictionary.basabali.org/Sibarengan
Sibuh	sibuh	https://dictionary.basabali.org/Sibuh
Sibuh pepek	sibuh pepek	https://dictionary.basabali.org/Sibuh_pepek
Sid	sid	https://dictionary.basabali.org/Sid
Sida	sida	https://dictionary.basabali.org/Sida
Sidem	sidem	https://dictionary.basabali.org/Sidem
Sidi	sidi	https://dictionary.basabali.org/Sidi
Sidiwakia	sidiwakia	https://dictionary.basabali.org/Sidiwakia
Sidu	sidu	https://dictionary.basabali.org/Sidu
Sidunag	sidunag	https://dictionary.basabali.org/Sidunag
Siduur	siduur	https://dictionary.basabali.org/Siduur
Siep	siep	https://dictionary.basabali.org/Siep
Sig	sig	https://dictionary.basabali.org/Sig
Siga	siga	https://dictionary.basabali.org/Siga
Sigane	sigane	https://dictionary.basabali.org/Sigane
Sigar	sigar	https://dictionary.basabali.org/Sigar
Sigar Mangsi	sigar mangsi	https://dictionary.basabali.org/Sigar_Mangsi
Sigar Penyalin	sigar penyalin	https://dictionary.basabali.org/Sigar_Penyalin
Sigi	sigi	https://dictionary.basabali.org/Sigi
Sigihan	sigihan	https://dictionary.basabali.org/Sigihan
Sigit	sigit	https://dictionary.basabali.org/Sigit
Sigsig	sigsig	https://dictionary.basabali.org/Sigsig
Sigsigan	sigsigan	https://dictionary.basabali.org/Sigsigan
Sigug	sigug	https://dictionary.basabali.org/Sigug
Sih	sih	https://dictionary.basabali.org/Sih
Sii	sii	https://dictionary.basabali.org/Sii
Sik	sik	https://dictionary.basabali.org/Sik
Sikat	sikat	https://dictionary.basabali.org/Sikat
Sikep	sikep	https://dictionary.basabali.org/Sikep
Siki	siki	https://dictionary.basabali.org/Siki
Siksa	siksa	https://dictionary.basabali.org/Siksa
Siksaan	siksaan	https://dictionary.basabali.org/Siksaan
Siksik	siksik	https://dictionary.basabali.org/Siksik
Siku	siku	https://dictionary.basabali.org/Siku
Siku-sikuan	siku-sikuan	https://dictionary.basabali.org/Siku-sikuan
Sikut	sikut	https://dictionary.basabali.org/Sikut
Sikut kuping	sikut kuping	https://dictionary.basabali.org/Sikut_kuping
Sikutang	sikutang	https://dictionary.basabali.org/Sikutang
Sila	sila	https://dictionary.basabali.org/Sila
Silak siluk	silak siluk	https://dictionary.basabali.org/Silak_siluk
Silang	silang	https://dictionary.basabali.org/Silang
Silap	silap	https://dictionary.basabali.org/Silap
Silet	silet	https://dictionary.basabali.org/Silet
Silib	silib	https://dictionary.basabali.org/Silib
Silibang	silibang	https://dictionary.basabali.org/Silibang
Silih	silih	https://dictionary.basabali.org/Silih
Silih Tunggil	silih tunggil	https://dictionary.basabali.org/Silih_Tunggil
Silih sinunggil	silih sinunggil	https://dictionary.basabali.org/Silih_sinunggil
Silik	silik	https://dictionary.basabali.org/Silik
Silikaya jawa	silikaya jawa	https://dictionary.basabali.org/Silikaya_jawa
Sililata	sililata	https://dictionary.basabali.org/Sililata
Silingkaya	silingkaya	https://dictionary.basabali.org/Silingkaya
Silir	silir	https://dictionary.basabali.org/Silir
Silit	silit	https://dictionary.basabali.org/Silit
Silsila	silsila	https://dictionary.basabali.org/Silsila
Siluman	siluman	https://dictionary.basabali.org/Siluman
Silur	silur	https://dictionary.basabali.org/Silur
Silur bangbang	silur bangbang	https://dictionary.basabali.org/Silur_bangbang
Sima	sima	https://dictionary.basabali.org/Sima
Sima krama	sima krama	https://dictionary.basabali.org/Sima_krama
Simala kama	simala kama	https://dictionary.basabali.org/Simala_kama
Simalu	simalu	https://dictionary.basabali.org/Simalu
Simbar	simbar	https://dictionary.basabali.org/Simbar
Simbar layangan	simbar layangan	https://dictionary.basabali.org/Simbar_layangan
Simbuh	simbuh	https://dictionary.basabali.org/Simbuh
Simpang	simpang	https://dictionary.basabali.org/Simpang
Simpen	simpen	https://dictionary.basabali.org/Simpen
Simsim	simsim	https://dictionary.basabali.org/Simsim
Simso	simso	https://dictionary.basabali.org/Simso
Sinah	sinah	https://dictionary.basabali.org/Sinah
Sinah dangin	sinah dangin	https://dictionary.basabali.org/Sinah_dangin
Sinahang	sinahang	https://dictionary.basabali.org/Sinahang
Sinambi	sinambi	https://dictionary.basabali.org/Sinambi
Sinambung	sinambung	https://dictionary.basabali.org/Sinambung
Sinampura	sinampura	https://dictionary.basabali.org/Sinampura
Sinang	sinang	https://dictionary.basabali.org/Sinang
Sinangkala	sinangkala	https://dictionary.basabali.org/Sinangkala
Sinar	sinar	https://dictionary.basabali.org/Sinar
Sinarengan	sinarengan	https://dictionary.basabali.org/Sinarengan
Sinaut	sinaut	https://dictionary.basabali.org/Sinaut
Sindrong	sindrong	https://dictionary.basabali.org/Sindrong
Sinduk	sinduk	https://dictionary.basabali.org/Sinduk
Sineb	sineb	https://dictionary.basabali.org/Sineb
Sing	sing	https://dictionary.basabali.org/Sing
Sing baanga	sing baanga	https://dictionary.basabali.org/Sing_baanga
Sing dadi	sing dadi	https://dictionary.basabali.org/Sing_dadi
Sing kober	sing kober	https://dictionary.basabali.org/Sing_kober
Sing kénkén	sing kénkén	https://dictionary.basabali.org/Sing_k%C3%A9nk%C3%A9n
Sing ngelapang	sing ngelapang	https://dictionary.basabali.org/Sing_ngelapang
Sing ngenah	sing ngenah	https://dictionary.basabali.org/Sing_ngenah
Sing nuutang	sing nuutang	https://dictionary.basabali.org/Sing_nuutang
Singal	singal	https://dictionary.basabali.org/Singal
Singal Tulak	singal tulak	https://dictionary.basabali.org/Singal_Tulak
Singamerta	singamerta	https://dictionary.basabali.org/Singamerta
Singapur	singapur	https://dictionary.basabali.org/Singapur
Singeh	singeh	https://dictionary.basabali.org/Singeh
Singgah	singgah	https://dictionary.basabali.org/Singgah
Singgih	singgih	https://dictionary.basabali.org/Singgih
Singid	singid	https://dictionary.basabali.org/Singid
Singidang	singidang	https://dictionary.basabali.org/Singidang
Singidanga	singidanga	https://dictionary.basabali.org/Singidanga
Singit	singit	https://dictionary.basabali.org/Singit
Singit kangin	singit kangin	https://dictionary.basabali.org/Singit_kangin
Singit kauh	singit kauh	https://dictionary.basabali.org/Singit_kauh
Singkal	singkal	https://dictionary.basabali.org/Singkal
Singkaon	singkaon	https://dictionary.basabali.org/Singkaon
Singkuh	singkuh	https://dictionary.basabali.org/Singkuh
Singkung	singkung	https://dictionary.basabali.org/Singkung
Singrong	singrong	https://dictionary.basabali.org/Singrong
Singrong jangkep	singrong jangkep	https://dictionary.basabali.org/Singrong_jangkep
Singsal	singsal	https://dictionary.basabali.org/Singsal
Singsing	singsing	https://dictionary.basabali.org/Singsing
Sinjang	sinjang	https://dictionary.basabali.org/Sinjang
Sinom	sinom	https://dictionary.basabali.org/Sinom
Sinta	sinta	https://dictionary.basabali.org/Sinta
Sintia	sintia	https://dictionary.basabali.org/Sintia
Sintok	sintok	https://dictionary.basabali.org/Sintok
Sintru	sintru	https://dictionary.basabali.org/Sintru
Sios	sios	https://dictionary.basabali.org/Sios
Siower	siower	https://dictionary.basabali.org/Siower
Sipah	sipah	https://dictionary.basabali.org/Sipah
Sipat	sipat	https://dictionary.basabali.org/Sipat
Sipata	sipata	https://dictionary.basabali.org/Sipata
Sipenan	sipenan	https://dictionary.basabali.org/Sipenan
Sipeng	sipeng	https://dictionary.basabali.org/Sipeng
Sipit	sipit	https://dictionary.basabali.org/Sipit
Sipok	sipok	https://dictionary.basabali.org/Sipok
Sipsip	sipsip	https://dictionary.basabali.org/Sipsip
Sipta	sipta	https://dictionary.basabali.org/Sipta
Sira	sira	https://dictionary.basabali.org/Sira
Sirah	sirah	https://dictionary.basabali.org/Sirah
Siram	siram	https://dictionary.basabali.org/Siram
Sirang	sirang	https://dictionary.basabali.org/Sirang
Sirat	sirat	https://dictionary.basabali.org/Sirat
Sirat Maya	sirat maya	https://dictionary.basabali.org/Sirat_Maya
Siratmaya	siratmaya	https://dictionary.basabali.org/Siratmaya
Siratnaya	siratnaya	https://dictionary.basabali.org/Siratnaya
Sirep	sirep	https://dictionary.basabali.org/Sirep
Sirep-sirepan	sirep-sirepan	https://dictionary.basabali.org/Sirep-sirepan
Sirepang	sirepang	https://dictionary.basabali.org/Sirepang
Sirigang	sirigang	https://dictionary.basabali.org/Sirigang
Sirik	sirik	https://dictionary.basabali.org/Sirik
Sirikan	sirikan	https://dictionary.basabali.org/Sirikan
Siring	siring	https://dictionary.basabali.org/Siring
Sirna	sirna	https://dictionary.basabali.org/Sirna
Sirsir	sirsir	https://dictionary.basabali.org/Sirsir
Sirsira	sirsira	https://dictionary.basabali.org/Sirsira
Sisa	sisa	https://dictionary.basabali.org/Sisa
Sisan	sisan	https://dictionary.basabali.org/Sisan
Sisi	sisi	https://dictionary.basabali.org/Sisi
Sisia	sisia	https://dictionary.basabali.org/Sisia
Sisig	sisig	https://dictionary.basabali.org/Sisig
Sisik	sisik	https://dictionary.basabali.org/Sisik
Sisin	sisin	https://dictionary.basabali.org/Sisin
Sisip	sisip	https://dictionary.basabali.org/Sisip
Sisir	sisir	https://dictionary.basabali.org/Sisir
Sisit	sisit	https://dictionary.basabali.org/Sisit
Sisitan	sisitan	https://dictionary.basabali.org/Sisitan
Sita	sita	https://dictionary.basabali.org/Sita
Sita Resmi	sita resmi	https://dictionary.basabali.org/Sita_Resmi
Siteng	siteng	https://dictionary.basabali.org/Siteng
Siteng-siteng	siteng-siteng	https://dictionary.basabali.org/Siteng-siteng
Sitsit	sitsit	https://dictionary.basabali.org/Sitsit
Siu	siu	https://dictionary.basabali.org/Siu
Siur	siur	https://dictionary.basabali.org/Siur
Siut	siut	https://dictionary.basabali.org/Siut
Siwa	siwa	https://dictionary.basabali.org/Siwa
Siwadwara	siwadwara	https://dictionary.basabali.org/Siwadwara
Siwamba	siwamba	https://dictionary.basabali.org/Siwamba
Siweng	siweng	https://dictionary.basabali.org/Siweng
Siwer	siwer	https://dictionary.basabali.org/Siwer
Siwi	siwi	https://dictionary.basabali.org/Siwi
Siwina	siwina	https://dictionary.basabali.org/Siwina
Siwur	siwur	https://dictionary.basabali.org/Siwur
Siyulan	siyulan	https://dictionary.basabali.org/Siyulan
Skil	skil	https://dictionary.basabali.org/Skil
Skop	skop	https://dictionary.basabali.org/Skop
Skur	skur	https://dictionary.basabali.org/Skur
Slaka	slaka	https://dictionary.basabali.org/Slaka
Slambit	slambit	https://dictionary.basabali.org/Slambit
Slamet	slamet	https://dictionary.basabali.org/Slamet
Slampar	slampar	https://dictionary.basabali.org/Slampar
Slawu	slawu	https://dictionary.basabali.org/Slawu
Slebseb	slebseb	https://dictionary.basabali.org/Slebseb
Sledat-sledet	sledat-sledet	https://dictionary.basabali.org/Sledat-sledet
Sledet	sledet	https://dictionary.basabali.org/Sledet
Sleka	sleka	https://dictionary.basabali.org/Sleka
Slekung	slekung	https://dictionary.basabali.org/Slekung
Slelegang	slelegang	https://dictionary.basabali.org/Slelegang
Slempot	slempot	https://dictionary.basabali.org/Slempot
Slendang	slendang	https://dictionary.basabali.org/Slendang
Slendor	slendor	https://dictionary.basabali.org/Slendor
Slendro	slendro	https://dictionary.basabali.org/Slendro
Sleneg	sleneg	https://dictionary.basabali.org/Sleneg
Slenger	slenger	https://dictionary.basabali.org/Slenger
Slepan	slepan	https://dictionary.basabali.org/Slepan
Slibah	slibah	https://dictionary.basabali.org/Slibah
Sliksik	sliksik	https://dictionary.basabali.org/Sliksik
Sliksikin	sliksikin	https://dictionary.basabali.org/Sliksikin
Slikur	slikur	https://dictionary.basabali.org/Slikur
Slimped	slimped	https://dictionary.basabali.org/Slimped
Slimpedan	slimpedan	https://dictionary.basabali.org/Slimpedan
Slimpet	slimpet	https://dictionary.basabali.org/Slimpet
Slimputan	slimputan	https://dictionary.basabali.org/Slimputan
Slingkad	slingkad	https://dictionary.basabali.org/Slingkad
Slip	slip	https://dictionary.basabali.org/Slip
Slipet	slipet	https://dictionary.basabali.org/Slipet
Sliwar-sliwer	sliwar-sliwer	https://dictionary.basabali.org/Sliwar-sliwer
Sloka	sloka	https://dictionary.basabali.org/Sloka
Sloki	sloki	https://dictionary.basabali.org/Sloki
Slonding	slonding	https://dictionary.basabali.org/Slonding
Slopi	slopi	https://dictionary.basabali.org/Slopi
Slumpah	slumpah	https://dictionary.basabali.org/Slumpah
Slumutin	slumutin	https://dictionary.basabali.org/Slumutin
Slungsung	slungsung	https://dictionary.basabali.org/Slungsung
Smir	smir	https://dictionary.basabali.org/Smir
Soang-soang	soang-soang	https://dictionary.basabali.org/Soang-soang
Sobima Tantang	sobima tantang	https://dictionary.basabali.org/Sobima_Tantang
Sobrat	sobrat	https://dictionary.basabali.org/Sobrat
Soca	soca	https://dictionary.basabali.org/Soca
Sod	sod	https://dictionary.basabali.org/Sod
Soda	soda	https://dictionary.basabali.org/Soda
Sodaan	sodaan	https://dictionary.basabali.org/Sodaan
Sodagar	sodagar	https://dictionary.basabali.org/Sodagar
Soga	soga	https://dictionary.basabali.org/Soga
Sogok	sogok	https://dictionary.basabali.org/Sogok
Sogol	sogol	https://dictionary.basabali.org/Sogol
Sok	sok	https://dictionary.basabali.org/Sok
Soka	soka	https://dictionary.basabali.org/Soka
Sokasi	sokasi	https://dictionary.basabali.org/Sokasi
Sokong	sokong	https://dictionary.basabali.org/Sokong
Soksokan	soksokan	https://dictionary.basabali.org/Soksokan
Solah	solah	https://dictionary.basabali.org/Solah
Solahne	solahne	https://dictionary.basabali.org/Solahne
Solas	solas	https://dictionary.basabali.org/Solas
Soleh	soleh	https://dictionary.basabali.org/Soleh
Soli	soli	https://dictionary.basabali.org/Soli
Solocor	solocor	https://dictionary.basabali.org/Solocor
Soloh	soloh	https://dictionary.basabali.org/Soloh
Soma	soma	https://dictionary.basabali.org/Soma
Soma Andacari	soma andacari	https://dictionary.basabali.org/Soma_Andacari
Soma ribek	soma ribek	https://dictionary.basabali.org/Soma_ribek
Somah	somah	https://dictionary.basabali.org/Somah
Sombah	sombah	https://dictionary.basabali.org/Sombah
Sombong	sombong	https://dictionary.basabali.org/Sombong
Somi	somi	https://dictionary.basabali.org/Somi
Somia	somia	https://dictionary.basabali.org/Somia
Sompe	sompe	https://dictionary.basabali.org/Sompe
Sonar	sonar	https://dictionary.basabali.org/Sonar
Sondol	sondol	https://dictionary.basabali.org/Sondol
Song	song	https://dictionary.basabali.org/Song
Songembah	songembah	https://dictionary.basabali.org/Songembah
Songgeng	songgeng	https://dictionary.basabali.org/Songgeng
Songket	songket	https://dictionary.basabali.org/Songket
Songo	songo	https://dictionary.basabali.org/Songo
Songseng	songseng	https://dictionary.basabali.org/Songseng
Sonokeling	sonokeling	https://dictionary.basabali.org/Sonokeling
Sonteng	sonteng	https://dictionary.basabali.org/Sonteng
Sontok	sontok	https://dictionary.basabali.org/Sontok
Sopacara	sopacara	https://dictionary.basabali.org/Sopacara
Sopan	sopan	https://dictionary.basabali.org/Sopan
Sopanang	sopanang	https://dictionary.basabali.org/Sopanang
Sor singgih	sor singgih	https://dictionary.basabali.org/Sor_singgih
Soran	soran	https://dictionary.basabali.org/Soran
Sore	sore	https://dictionary.basabali.org/Sore
Soroh	soroh	https://dictionary.basabali.org/Soroh
Sorot	sorot	https://dictionary.basabali.org/Sorot
Sosor	sosor	https://dictionary.basabali.org/Sosor
Sotan	sotan	https://dictionary.basabali.org/Sotan
Soto	soto	https://dictionary.basabali.org/Soto
Sotong	sotong	https://dictionary.basabali.org/Sotong
Soyor	soyor	https://dictionary.basabali.org/Soyor
Spatula	spatula	https://dictionary.basabali.org/Spatula
Spildren	spildren	https://dictionary.basabali.org/Spildren
Spion	spion	https://dictionary.basabali.org/Spion
Split	split	https://dictionary.basabali.org/Split
Spon	spon	https://dictionary.basabali.org/Spon
Sprai	sprai	https://dictionary.basabali.org/Sprai
Srampang	srampang	https://dictionary.basabali.org/Srampang
Srana	srana	https://dictionary.basabali.org/Srana
Sranta	sranta	https://dictionary.basabali.org/Sranta
Sranting	sranting	https://dictionary.basabali.org/Sranting
Srapah	srapah	https://dictionary.basabali.org/Srapah
Srebi	srebi	https://dictionary.basabali.org/Srebi
Sredadu	sredadu	https://dictionary.basabali.org/Sredadu
Sregep	sregep	https://dictionary.basabali.org/Sregep
Sregepe	sregepe	https://dictionary.basabali.org/Sregepe
Sremeg	sremeg	https://dictionary.basabali.org/Sremeg
Srempet	srempet	https://dictionary.basabali.org/Srempet
Sri	sri	https://dictionary.basabali.org/Sri
Sri Bakta	sri bakta	https://dictionary.basabali.org/Sri_Bakta
Sri Prapta	sri prapta	https://dictionary.basabali.org/Sri_Prapta
Sri Sedana	sri sedana	https://dictionary.basabali.org/Sri_Sedana
Sri muntab	sri muntab	https://dictionary.basabali.org/Sri_muntab
Sriap-sriep	sriap-sriep	https://dictionary.basabali.org/Sriap-sriep
Sriet	sriet	https://dictionary.basabali.org/Sriet
Srikaya	srikaya	https://dictionary.basabali.org/Srikaya
Srikonta	srikonta	https://dictionary.basabali.org/Srikonta
Srilaba Brahma Widadara	srilaba brahma widadara	https://dictionary.basabali.org/Srilaba_Brahma_Widadara
Srimalaba	srimalaba	https://dictionary.basabali.org/Srimalaba
Srimangepel	srimangepel	https://dictionary.basabali.org/Srimangepel
Srimawa Sarat Kawasa	srimawa sarat kawasa	https://dictionary.basabali.org/Srimawa_Sarat_Kawasa
Srinata	srinata	https://dictionary.basabali.org/Srinata
Srining-srining	srining-srining	https://dictionary.basabali.org/Srining-srining
Srinugraha	srinugraha	https://dictionary.basabali.org/Srinugraha
Sriok	sriok	https://dictionary.basabali.org/Sriok
Sririt	sririt	https://dictionary.basabali.org/Sririt
Srita	srita	https://dictionary.basabali.org/Srita
Sritumpuk	sritumpuk	https://dictionary.basabali.org/Sritumpuk
Sriug	sriug	https://dictionary.basabali.org/Sriug
Srobong	srobong	https://dictionary.basabali.org/Srobong
Srogsog	srogsog	https://dictionary.basabali.org/Srogsog
Srojeng	srojeng	https://dictionary.basabali.org/Srojeng
Sromotan	sromotan	https://dictionary.basabali.org/Sromotan
Srosob	srosob	https://dictionary.basabali.org/Srosob
Sruyung	sruyung	https://dictionary.basabali.org/Sruyung
Stagen	stagen	https://dictionary.basabali.org/Stagen
Stamani	stamani	https://dictionary.basabali.org/Stamani
Steling	steling	https://dictionary.basabali.org/Steling
Stiwel	stiwel	https://dictionary.basabali.org/Stiwel
Strongking	strongking	https://dictionary.basabali.org/Strongking
Strum	strum	https://dictionary.basabali.org/Strum
Stéwel	stéwel	https://dictionary.basabali.org/St%C3%A9wel
Suah	suah	https://dictionary.basabali.org/Suah
Suah angurubin gusih	suah angurubin gusih	https://dictionary.basabali.org/Suah_angurubin_gusih
Suah petat	suah petat	https://dictionary.basabali.org/Suah_petat
Suah serit	suah serit	https://dictionary.basabali.org/Suah_serit
Suah slengkung	suah slengkung	https://dictionary.basabali.org/Suah_slengkung
Suah tanduk	suah tanduk	https://dictionary.basabali.org/Suah_tanduk
Suang-suang	suang-suang	https://dictionary.basabali.org/Suang-suang
Suara	suara	https://dictionary.basabali.org/Suara
Suarga	suarga	https://dictionary.basabali.org/Suarga
Suba	suba	https://dictionary.basabali.org/Suba
Suba colek pamor	suba colek pamor	https://dictionary.basabali.org/Suba_colek_pamor
Suba manggala	suba manggala	https://dictionary.basabali.org/Suba_manggala
Suba saja	suba saja	https://dictionary.basabali.org/Suba_saja
Subak	subak	https://dictionary.basabali.org/Subak
Subakti	subakti	https://dictionary.basabali.org/Subakti
Subali	subali	https://dictionary.basabali.org/Subali
Subandar	subandar	https://dictionary.basabali.org/Subandar
Subang	subang	https://dictionary.basabali.org/Subang
Subaya	subaya	https://dictionary.basabali.org/Subaya
Subeng	subeng	https://dictionary.basabali.org/Subeng
Subeng busung	subeng busung	https://dictionary.basabali.org/Subeng_busung
Subeng clorot	subeng clorot	https://dictionary.basabali.org/Subeng_clorot
Subeng ental	subeng ental	https://dictionary.basabali.org/Subeng_ental
Subeng mas	subeng mas	https://dictionary.basabali.org/Subeng_mas
Subeng selaka	subeng selaka	https://dictionary.basabali.org/Subeng_selaka
Subeng sungsungan	subeng sungsungan	https://dictionary.basabali.org/Subeng_sungsungan
Subeng-subeng	subeng-subeng	https://dictionary.basabali.org/Subeng-subeng
Subuk	subuk	https://dictionary.basabali.org/Subuk
Suci	suci	https://dictionary.basabali.org/Suci
Suci laksana	suci laksana	https://dictionary.basabali.org/Suci_laksana
Suda	suda	https://dictionary.basabali.org/Suda
Sudamala	sudamala	https://dictionary.basabali.org/Sudamala
Sudamalung	sudamalung	https://dictionary.basabali.org/Sudamalung
Sudang	sudang	https://dictionary.basabali.org/Sudang
Sudang-sudangan	sudang-sudangan	https://dictionary.basabali.org/Sudang-sudangan
Sudap-sudap	sudap-sudap	https://dictionary.basabali.org/Sudap-sudap
Sudat	sudat	https://dictionary.basabali.org/Sudat
Sudi	sudi	https://dictionary.basabali.org/Sudi
Sudi widani	sudi widani	https://dictionary.basabali.org/Sudi_widani
Sudira	sudira	https://dictionary.basabali.org/Sudira
Sudra	sudra	https://dictionary.basabali.org/Sudra
Suduk	suduk	https://dictionary.basabali.org/Suduk
Sudut	sudut	https://dictionary.basabali.org/Sudut
Sue	sue	https://dictionary.basabali.org/Sue
Sueca	sueca	https://dictionary.basabali.org/Sueca
Sugi	sugi	https://dictionary.basabali.org/Sugi
Sugian	sugian	https://dictionary.basabali.org/Sugian
Sugih	sugih	https://dictionary.basabali.org/Sugih
Sugihan bali	sugihan bali	https://dictionary.basabali.org/Sugihan_bali
Sugra	sugra	https://dictionary.basabali.org/Sugra
Sugriwa	sugriwa	https://dictionary.basabali.org/Sugriwa
Suguh	suguh	https://dictionary.basabali.org/Suguh
Suguhan	suguhan	https://dictionary.basabali.org/Suguhan
Suhu	suhu	https://dictionary.basabali.org/Suhu
Sujati	sujati	https://dictionary.basabali.org/Sujati
Sujatine	sujatine	https://dictionary.basabali.org/Sujatine
Sujatinne	sujatinne	https://dictionary.basabali.org/Sujatinne
Sujatinyane	sujatinyane	https://dictionary.basabali.org/Sujatinyane
Sujen	sujen	https://dictionary.basabali.org/Sujen
Sujenan	sujenan	https://dictionary.basabali.org/Sujenan
Suka	suka	https://dictionary.basabali.org/Suka
Suka jaya kertaka	suka jaya kertaka	https://dictionary.basabali.org/Suka_jaya_kertaka
Sukak	sukak	https://dictionary.basabali.org/Sukak
Sukan	sukan	https://dictionary.basabali.org/Sukan
Sukeh	sukeh	https://dictionary.basabali.org/Sukeh
Suket	suket	https://dictionary.basabali.org/Suket
Sukik	sukik	https://dictionary.basabali.org/Sukik
Sukil	sukil	https://dictionary.basabali.org/Sukil
Sukla	sukla	https://dictionary.basabali.org/Sukla
Suklanita	suklanita	https://dictionary.basabali.org/Suklanita
Sukra	sukra	https://dictionary.basabali.org/Sukra
Suksma	suksma	https://dictionary.basabali.org/Suksma
Suksrah	suksrah	https://dictionary.basabali.org/Suksrah
Sukun	sukun	https://dictionary.basabali.org/Sukun
Sukup	sukup	https://dictionary.basabali.org/Sukup
Sukuran	sukuran	https://dictionary.basabali.org/Sukuran
Sulam	sulam	https://dictionary.basabali.org/Sulam
Suled	suled	https://dictionary.basabali.org/Suled
Suling	suling	https://dictionary.basabali.org/Suling
Sulinggih	sulinggih	https://dictionary.basabali.org/Sulinggih
Sulub	sulub	https://dictionary.basabali.org/Sulub
Suluh	suluh	https://dictionary.basabali.org/Suluh
Sulur	sulur	https://dictionary.basabali.org/Sulur
Sumaba	sumaba	https://dictionary.basabali.org/Sumaba
Sumadi pusuh	sumadi pusuh	https://dictionary.basabali.org/Sumadi_pusuh
Sumaga	sumaga	https://dictionary.basabali.org/Sumaga
Sumangah	sumangah	https://dictionary.basabali.org/Sumangah
Sumangsaya	sumangsaya	https://dictionary.basabali.org/Sumangsaya
Sumasat	sumasat	https://dictionary.basabali.org/Sumasat
Sumba	sumba	https://dictionary.basabali.org/Sumba
Sumbah	sumbah	https://dictionary.basabali.org/Sumbah
Sumbang	sumbang	https://dictionary.basabali.org/Sumbang
Sumbul	sumbul	https://dictionary.basabali.org/Sumbul
Sumelang	sumelang	https://dictionary.basabali.org/Sumelang
Sumingking	sumingking	https://dictionary.basabali.org/Sumingking
Sump	sump	https://dictionary.basabali.org/Sump
Sumpang	sumpang	https://dictionary.basabali.org/Sumpang
Sumpang bunga pucuk	sumpang bunga pucuk	https://dictionary.basabali.org/Sumpang_bunga_pucuk
Sumpang cempaka putih	sumpang cempaka putih	https://dictionary.basabali.org/Sumpang_cempaka_putih
Sumpang cepaka kuning	sumpang cepaka kuning	https://dictionary.basabali.org/Sumpang_cepaka_kuning
Sumpang daun warirang	sumpang daun warirang	https://dictionary.basabali.org/Sumpang_daun_warirang
